x,y,z
-4.063378657679338479e-01,0.000000000000000000e+00,-5.256626545047357046e-01
4.513716692549698539e-01,6.639406384960533369e-01,-1.613918065603311969e-01
3.498591057156912321e-01,-1.965680168668161032e-01,3.275032758311745007e-01
0.000000000000000000e+00,3.693980598083284050e-01,5.256626544851799032e-01
3.071648562409842742e-01,0.000000000000000000e+00,-1.777077431919744377e-01
-1.765247613851158026e-01,0.000000000000000000e+00,1.021269729458884751e-01
0.000000000000000000e+00,2.792407783788400377e-01,1.777077431779388317e-01
1.285231083384563044e+00,-7.221059026324763153e-01,-1.203105430626414174e+00
-4.063378657891612566e-01,0.000000000000000000e+00,-5.256626544851799032e-01
7.303347022977662029e-01,4.103378810826261991e-01,1.613918065174693717e-01
-1.376631367732604527e+00,4.780239932008602532e-01,4.922263369958858603e-01
0.000000000000000000e+00,7.127617999269955096e-01,-4.535988318891970295e-01
1.138743193906890605e+00,-6.398018166395497142e-01,-2.516432816979510267e-01
0.000000000000000000e+00,9.353288193367800263e-01,5.952396157130199761e-01
-6.574684776677013343e-01,2.283005563463955667e-01,-2.350834857305796610e-01
-7.037819985079406537e-01,1.035221085591529144e+00,2.516432818021536177e-01
-2.079547575078964261e+00,0.000000000000000000e+00,-2.840146656572935524e-01
1.376631366750798779e+00,-4.780239927869006089e-01,4.922263366913122717e-01
-7.303347023880405464e-01,4.103378811646937740e-01,1.613918065174693717e-01
0.000000000000000000e+00,-7.734590683742347261e-01,-1.100651549887846192e+00
0.000000000000000000e+00,-5.146217493760895101e-01,-7.731303594356422892e-02
7.303347023880405464e-01,4.103378811646937740e-01,1.613918065174693717e-01
-3.498591057156912321e-01,-1.965680168668161032e-01,3.275032758311745007e-01
0.000000000000000000e+00,7.734590678956436705e-01,-1.100651549056388623e+00
-3.498591056614558936e-01,1.965680168756576418e-01,3.275032758054237658e-01
7.840379803073446174e-01,0.000000000000000000e+00,4.535988321134685197e-01
2.511306119810351456e-01,5.976986161354262972e-01,2.350834857305796333e-01
4.349611956033857529e-01,0.000000000000000000e+00,-1.065978047551153773e+00
5.258263920655906754e-01,-1.251483060682544224e+00,-4.922263366913122162e-01
-7.303347024359332362e-01,-4.103378811408816551e-01,1.613918065603311969e-01
3.498591057156912321e-01,-1.965680169304268587e-01,3.275032758311745007e-01
-1.138743194291438776e+00,6.398018168254004934e-01,-2.516432818021536177e-01
3.498591056614558936e-01,1.965680168756576418e-01,3.275032758054237658e-01
7.303347021595992805e-01,4.103378810243706876e-01,1.613918064746074910e-01
4.063378657078937084e-01,0.000000000000000000e+00,-5.256626543911466776e-01
-1.285231082702785521e+00,7.221059021601630157e-01,-1.203105429931399462e+00
2.162248185127030320e-01,-3.180537323845065156e-01,-3.275032757539226291e-01
-4.349611954232734390e-01,0.000000000000000000e+00,-1.065978047047535293e+00
1.376631367732604527e+00,-4.780239932008602532e-01,4.922263369958858603e-01
-6.574684776677013343e-01,-2.283005562725159698e-01,-2.350834857305796610e-01
2.511306119128868253e-01,5.976986160188911823e-01,2.350834856958438634e-01
0.000000000000000000e+00,-5.146217493356263217e-01,-7.731303598752337081e-02
-4.513716692549698539e-01,6.639406384960533369e-01,-1.613918065603311969e-01
0.000000000000000000e+00,-1.604770558731563046e-01,-1.021269729894851985e-01
-1.376631367241701431e+00,-4.780239929938804311e-01,4.922263368435990660e-01
4.349611956033857529e-01,0.000000000000000000e+00,-1.065978047388286942e+00
2.079547577224563959e+00,0.000000000000000000e+00,-2.840146658450108941e-01
-4.063378657679338479e-01,0.000000000000000000e+00,-5.256626544107022569e-01
-4.349611956033857529e-01,0.000000000000000000e+00,-1.065978047388286942e+00
-4.513716692811631792e-01,-6.639406385345822947e-01,-1.613918065174693994e-01
3.498591056999547089e-01,-1.965680169215852924e-01,3.275032758569251246e-01
2.162248186137438744e-01,-3.180537324545043010e-01,-3.275032758569252911e-01
4.513716692811631792e-01,6.639406385345822947e-01,-1.613918065174693994e-01
6.574684776207804227e-01,-2.283005562844425684e-01,-2.350834856958439190e-01
4.349611954232734390e-01,0.000000000000000000e+00,-1.065978047047535293e+00
0.000000000000000000e+00,3.693980597344487249e-01,5.256626543911465665e-01
-8.508049752116583209e-01,0.000000000000000000e+00,1.100651549887846414e+00
-4.063378657078937084e-01,0.000000000000000000e+00,-5.256626543911466776e-01
1.376631367732604527e+00,4.780239932008602532e-01,4.922263369958858603e-01
-4.063378656478534579e-01,0.000000000000000000e+00,-5.256626542775576505e-01
1.376631367562443531e+00,4.780239932008602532e-01,4.922263369958858603e-01
0.000000000000000000e+00,2.536027574372394233e-01,-6.836666635587178575e-01
-8.508049751185939868e-01,0.000000000000000000e+00,1.100651549669007689e+00
-2.162248186234695668e-01,3.180537324688101908e-01,-3.275032758311745007e-01
0.000000000000000000e+00,-3.954192687303506593e-01,1.065978047551153773e+00
1.765247613851158026e-01,0.000000000000000000e+00,1.021269729458884751e-01
1.765247614227938855e-01,0.000000000000000000e+00,1.021269729676867605e-01
-1.285231083853975109e+00,-7.221059029854722811e-01,-1.203105430973922196e+00
-3.071648562167240692e-01,0.000000000000000000e+00,-1.777077431779388872e-01
0.000000000000000000e+00,-3.693980596798667748e-01,5.256626542775575395e-01
2.511306118447385050e-01,5.976986159023564005e-01,2.350834856611080936e-01
-8.508049752116583209e-01,0.000000000000000000e+00,1.100651549690955688e+00
0.000000000000000000e+00,-3.693980597890307305e-01,5.256626545047355936e-01
-2.162248185534977329e-01,-3.180537324688101908e-01,-3.275032758311745007e-01
-1.765247614227938855e-01,0.000000000000000000e+00,1.021269729676867605e-01
-4.569707629409042404e+00,0.000000000000000000e+00,-2.643767388650484218e+00
0.000000000000000000e+00,4.154279676290663303e+00,2.643767397045525325e+00
2.079547577481610343e+00,0.000000000000000000e+00,-2.840146658450108941e-01
2.511306118997675974e-01,5.976986160615466170e-01,2.350834857305796333e-01
-3.071648562409842742e-01,0.000000000000000000e+00,-1.777077431919744377e-01
1.138743193522342434e+00,-6.398018164536990460e-01,-2.516432815937484357e-01
-1.138743194150682481e+00,-6.398018168254004934e-01,-2.516432818021536177e-01
-4.349611956033857529e-01,0.000000000000000000e+00,-1.065978047551153773e+00
7.303347023456587817e-01,4.103378811408816551e-01,1.613918065603311969e-01
-1.376631367562443531e+00,-4.780239930461683828e-01,4.922263369958858603e-01
5.258263920655906754e-01,1.251483060682544224e+00,-4.922263366913122162e-01
1.765247614098295337e-01,0.000000000000000000e+00,1.021269729601863574e-01
-6.574684774925920738e-01,2.283005562224895424e-01,-2.350834856611081491e-01
2.789630331971517108e-01,0.000000000000000000e+00,6.836666635461637886e-01
0.000000000000000000e+00,-2.387425773130635864e+00,-1.519348458384187417e+00
7.303347022977662029e-01,-4.103378810826261991e-01,1.613918065174693717e-01
0.000000000000000000e+00,-1.604770558790492019e-01,-1.021269729601863852e-01
0.000000000000000000e+00,-2.536027573025376736e-01,-6.836666633247000524e-01
3.498591057156912321e-01,1.965680168668161032e-01,3.275032758311745007e-01
-2.079547576880948156e+00,0.000000000000000000e+00,-2.840146659467935875e-01
7.037819985079406537e-01,1.035221085719489675e+00,2.516432818021536177e-01
-2.789630331809633268e-01,0.000000000000000000e+00,6.836666635587176355e-01
0.000000000000000000e+00,-1.604770558271177427e-01,-1.021269729601863852e-01
1.028861701270458173e+00,0.000000000000000000e+00,-5.952396157130200871e-01
-7.840379801135196614e-01,0.000000000000000000e+00,4.535988320013327191e-01
4.513716691268079284e-01,-6.639406383269085277e-01,-1.613918064746075742e-01
8.508049752116583209e-01,0.000000000000000000e+00,1.100651549887846414e+00
-2.511306119810351456e-01,5.976986160615466170e-01,2.350834857305796333e-01
2.079547576880948156e+00,0.000000000000000000e+00,-2.840146659467935875e-01
0.000000000000000000e+00,-3.693980598083284050e-01,5.256626544851799032e-01
0.000000000000000000e+00,-5.146217492951629113e-01,-7.731303595051926270e-02
6.574684776677013343e-01,-2.283005563463955667e-01,-2.350834857305796610e-01
-5.660839242691889650e-01,0.000000000000000000e+00,7.731303598752332917e-02
6.574684774925920738e-01,-2.283005562224895424e-01,-2.350834856611081491e-01
-7.303347022977662029e-01,4.103378810826261991e-01,1.613918065174693717e-01
-7.943164932840195425e-01,-1.168391894412704524e+00,1.203105430973922196e+00
4.063378657679338479e-01,0.000000000000000000e+00,-5.256626544107022569e-01
-4.349611957834982334e-01,0.000000000000000000e+00,-1.065978047729038813e+00
7.303347021595992805e-01,-4.103378810243706876e-01,1.613918064746074910e-01
6.574684777489689935e-01,-2.283005563463955667e-01,-2.350834857305796610e-01
-1.376631366750798779e+00,4.780239927869006089e-01,4.922263366913122717e-01
-2.162248185127030320e-01,3.180537323845065156e-01,-3.275032757539226291e-01
0.000000000000000000e+00,7.127618001468986053e-01,-4.535988320291425846e-01
8.508049751185939868e-01,0.000000000000000000e+00,1.100651549669007689e+00
-7.840379801615885436e-01,0.000000000000000000e+00,4.535988320291424736e-01
-1.376631367562443531e+00,-4.780239932008602532e-01,4.922263369958858603e-01
-3.498591056999547089e-01,-1.965680169215852924e-01,3.275032758569251246e-01
3.071648562167240692e-01,0.000000000000000000e+00,-1.777077431779388872e-01
-3.498591056999547089e-01,1.965680169215852924e-01,3.275032758569251246e-01
-1.376631367562443531e+00,4.780239932008602532e-01,4.922263369958858603e-01
-3.498591057156912321e-01,1.965680168668161032e-01,3.275032758311745007e-01
-2.162248186137438744e-01,-3.180537324545043010e-01,-3.275032758569252911e-01
7.943164930269732693e-01,1.168391894412704524e+00,1.203105430973922196e+00
5.660839242437266661e-01,0.000000000000000000e+00,7.731303594356417341e-02
5.660839242691889650e-01,0.000000000000000000e+00,7.731303598752332917e-02
-4.513716692549698539e-01,6.639406385781210229e-01,-1.613918065603311969e-01
5.258263923507852100e-01,1.251483061420403109e+00,-4.922263369958857493e-01
0.000000000000000000e+00,-7.127618002794042784e-01,-4.535988321134686307e-01
-1.028861701227394176e+00,0.000000000000000000e+00,-5.952396156881055722e-01
0.000000000000000000e+00,-2.792407784008947846e-01,1.777077431919744099e-01
0.000000000000000000e+00,3.954192687303506037e-01,1.065978047388286720e+00
4.063378657891612566e-01,0.000000000000000000e+00,-5.256626544851799032e-01
-1.028861701270458173e+00,0.000000000000000000e+00,-5.952396157130200871e-01
-3.498591056229571339e-01,1.965680168297299912e-01,3.275032757539225181e-01
-1.376631367241701431e+00,4.780239929938804311e-01,4.922263368435990660e-01
-6.574684776677013343e-01,-2.283005563463955667e-01,-2.350834857305796610e-01
1.376631367562443531e+00,-4.780239930461683828e-01,4.922263369958858603e-01
7.037819980990690505e-01,1.035221085020311182e+00,2.516432815937484913e-01
-1.376631367732604527e+00,-4.780239932008602532e-01,4.922263369958858603e-01
1.028861701016109631e+00,0.000000000000000000e+00,-5.952396155658686849e-01
-4.513716692549698539e-01,-6.639406385781210229e-01,-1.613918065603311969e-01
-3.498591056229571339e-01,-1.965680168297299912e-01,3.275032757539225181e-01
4.569707629409042404e+00,0.000000000000000000e+00,-2.643767388650484218e+00
0.000000000000000000e+00,3.954192687303506593e-01,1.065978047551153773e+00
-1.376631367562443531e+00,4.780239930461683828e-01,4.922263369958858603e-01
2.511306118997675974e-01,-5.976986160615466170e-01,2.350834857305796333e-01
0.000000000000000000e+00,-9.353288193367800263e-01,5.952396157130199761e-01
-7.840379802104322504e-01,0.000000000000000000e+00,4.535988321134685197e-01
-2.079547577481610343e+00,0.000000000000000000e+00,-2.840146658450108941e-01
5.660839242246792358e-01,0.000000000000000000e+00,7.731303595051919331e-02
-4.513716691268079284e-01,-6.639406383269085277e-01,-1.613918064746075742e-01
-1.138743193906890605e+00,-6.398018166395497142e-01,-2.516432816979510267e-01
-4.569707643919737272e+00,0.000000000000000000e+00,-2.643767397045527545e+00
1.138743194150682481e+00,-6.398018168254004934e-01,-2.516432818021536177e-01
-4.513716691268079284e-01,6.639406383269085277e-01,-1.613918064746075742e-01
-8.508049746852079931e-01,0.000000000000000000e+00,1.100651549056388623e+00
0.000000000000000000e+00,7.734590681349392538e-01,-1.100651549472117630e+00
7.840379799196950383e-01,0.000000000000000000e+00,4.535988318891969184e-01
-2.511306118997675974e-01,-5.976986160615466170e-01,2.350834857305796333e-01
2.511306119810351456e-01,5.976986160615466170e-01,2.350834857305796333e-01
4.513716691908888357e-01,6.639406384525147198e-01,-1.613918065174693994e-01
0.000000000000000000e+00,5.146217492951629113e-01,-7.731303595051926270e-02
0.000000000000000000e+00,2.536027574519560956e-01,-6.836666635461637886e-01
0.000000000000000000e+00,-1.890497795526331126e+00,2.840146656572937744e-01
6.574684774925920738e-01,2.283005562224895424e-01,-2.350834856611081491e-01
-5.258263925209463174e-01,1.251483061420403109e+00,-4.922263369958857493e-01
2.162248186137438744e-01,3.180537324545043010e-01,-3.275032758569252911e-01
-3.498591057156912321e-01,-1.965680169304268587e-01,3.275032758311745007e-01
0.000000000000000000e+00,-7.127618001031998940e-01,-4.535988320013328301e-01
-2.511306118447385050e-01,-5.976986159023564005e-01,2.350834856611080936e-01
3.498591056229571339e-01,-1.965680168297299912e-01,3.275032757539225181e-01
0.000000000000000000e+00,-1.890497796618442417e+00,2.840146657511524730e-01
0.000000000000000000e+00,-4.154279689482216043e+00,2.643767405440578866e+00
-7.037819980990690505e-01,-1.035221085020311182e+00,2.516432815937484913e-01
0.000000000000000000e+00,-2.536027573698885207e-01,-6.836666635461637886e-01
-5.258263923507852100e-01,-1.251483061420403109e+00,-4.922263369958857493e-01
0.000000000000000000e+00,1.604770558271177427e-01,-1.021269729601863852e-01
-1.765247614098295337e-01,0.000000000000000000e+00,1.021269729601863574e-01
1.285231083853975109e+00,-7.221059027517938711e-01,-1.203105430973922196e+00
4.513716692549698539e-01,-6.639406384960533369e-01,-1.613918065603311969e-01
-2.626168350443699673e+00,0.000000000000000000e+00,1.519348458384187861e+00
3.498591056229571339e-01,1.965680168297299912e-01,3.275032757539225181e-01
-5.258263922932685519e-01,1.251483061128819685e+00,-4.922263368435990660e-01
7.943164928957238136e-01,1.168391893985966101e+00,1.203105430626414174e+00
0.000000000000000000e+00,-2.387425772324562434e+00,-1.519348457567335497e+00
-3.071648562288541440e-01,0.000000000000000000e+00,-1.777077431494150928e-01
0.000000000000000000e+00,7.127618002794042784e-01,-4.535988321134686307e-01
3.498591056999547089e-01,1.965680169215852924e-01,3.275032758569251246e-01
0.000000000000000000e+00,-2.536027573698885762e-01,-6.836666634417088995e-01
-7.037819980990690505e-01,1.035221085020311182e+00,2.516432815937484913e-01
0.000000000000000000e+00,7.734590683742347261e-01,-1.100651549887846192e+00
7.037819980990690505e-01,-1.035221085020311182e+00,2.516432815937484913e-01
7.303347023880405464e-01,-4.103378811646937740e-01,1.613918065174693717e-01
2.162248186234695668e-01,-3.180537324688101908e-01,-3.275032758311745007e-01
0.000000000000000000e+00,2.536027573698885207e-01,-6.836666635461637886e-01
2.789630331068774227e-01,0.000000000000000000e+00,6.836666634417087884e-01
4.513716691268079284e-01,6.639406383269085277e-01,-1.613918064746075742e-01
1.285231082702785521e+00,7.221059021601630157e-01,-1.203105429931399462e+00
1.285231083853975109e+00,7.221059029854722811e-01,-1.203105430973922196e+00
-7.303347022977662029e-01,-4.103378810826261991e-01,1.613918065174693717e-01
0.000000000000000000e+00,-5.146217492142365346e-01,-7.731303595747426871e-02
-7.943164934152688872e-01,1.168391894605764314e+00,1.203105431321430219e+00
4.569707658430438357e+00,0.000000000000000000e+00,-2.643767405440577090e+00
0.000000000000000000e+00,-4.154279685533147415e+00,2.643767402071864669e+00
0.000000000000000000e+00,3.693980597890307305e-01,5.256626544107022569e-01
0.000000000000000000e+00,2.387425771518487672e+00,-1.519348457358222548e+00
-1.138743193522342434e+00,6.398018164536990460e-01,-2.516432815937484357e-01
-1.285231082702785521e+00,-7.221059021601630157e-01,-1.203105429931399462e+00
0.000000000000000000e+00,-3.954192685666121365e-01,1.065978047047535293e+00
8.508049749484329904e-01,0.000000000000000000e+00,1.100651549472117186e+00
-7.840379803073446174e-01,0.000000000000000000e+00,4.535988321134685197e-01
4.349611957834982334e-01,0.000000000000000000e+00,-1.065978047729038813e+00
5.258263922932685519e-01,1.251483061128819685e+00,-4.922263368435990660e-01
-2.789630331068774227e-01,0.000000000000000000e+00,6.836666635461637886e-01
-2.162248185632234532e-01,-3.180537324195054083e-01,-3.275032758054238768e-01
-7.943164923761791840e-01,1.168391893366168111e+00,1.203105429931399462e+00
2.626168347258420521e+00,0.000000000000000000e+00,1.519348456541370407e+00
0.000000000000000000e+00,-5.146217493124787268e-01,-7.731303594356422892e-02
0.000000000000000000e+00,2.792407784008947846e-01,1.777077431919744099e-01
-7.303347024359332362e-01,4.103378811408816551e-01,1.613918065603311969e-01
2.626168344073145811e+00,0.000000000000000000e+00,1.519348454698556061e+00
-2.626168347258420521e+00,0.000000000000000000e+00,1.519348456541370407e+00
-2.626168349557018722e+00,0.000000000000000000e+00,1.519348457567335720e+00
-6.574684776207804227e-01,-2.283005562844425684e-01,-2.350834856958439190e-01
1.285231083853975109e+00,-7.221059029854722811e-01,-1.203105430973922196e+00
-5.258263923507852100e-01,1.251483061420403109e+00,-4.922263369958857493e-01
1.376631367562443531e+00,-4.780239932008602532e-01,4.922263369958858603e-01
0.000000000000000000e+00,1.890497797710554595e+00,2.840146658450111161e-01
0.000000000000000000e+00,-9.353288188743280607e-01,5.952396154187172828e-01
0.000000000000000000e+00,9.353288191055540990e-01,5.952396155658687960e-01
2.162248185534977329e-01,-3.180537324688101908e-01,-3.275032758311745007e-01
1.138743194047646901e+00,-6.398018167675101342e-01,-2.516432816979510267e-01
0.000000000000000000e+00,-9.353288191055540990e-01,5.952396155658687960e-01
-1.285231084066341234e+00,7.221059031047900589e-01,-1.203105431321430219e+00
